id|directory_name|parent|tie_line|address|mail_code|phone_type|phone_number
278964|PROVOST'S OFFICE|500|MS*4-2708|110 Mlbk||OFFICE|212-854-2708
278965|PSYCHOLOGY DEPARTMENT|500|MS* 4-3608|406 Schermerhorn|5501|OFFICE|212-854-3608
278966|PUBLIC AFFAIRS OFFICE|500|MS* 4-2037|49 CLRMTAV||OFFICE|212-854-2037
278967|PURCHASING OFFICE|500|MS* 4-5204|107 McIntosh||OFFICE|212-854-5204
278968|RECORDS, CENTRAL|500|MS* 4-2008|16 Mlbk||OFFICE|212-854-2008
278969|REGISTRAR|500|MS* 4-2011|107 Mlbk||OFFICE|212-854-2011
278970|RELIGION DEPARTMENT|500|MS* 4-2597|219 Mlbk||OFFICE|212-854-2597
278971|RESIDENCE HALLS|500|||||
278987|RESIDENTIAL LIFE|500|MS* 4-5561|1st Floor Sulzberger||OFFICE|212-854-5561
278988|SAFETY AND SECURITY OFFICE|500|MS* 4-3362|104 Brnrd||OFFICE|212-854-3362
278989|SCIENCE TECHNOLOGY ENTRY PROGRAM (STEP)|500|MS* 4-1314|5 Mlbk||OFFICE|212-854-1314
278990|SKIP-STOP|500|MS* 4-3000|121 McIntosh||OFFICE|212-854-3000
278991|SLAVIC DEPARTMENT|500|MS* 4-5417|226A MLBK||OFFICE|212-854-5417
278992|SNACK BAR|500|MS* 4-6571|McIntosh||OFFICE|212-854-6571
278993|SOCIOLOGY DEPARTMENT|500|MS* 4-4226|501 Knox Hall|9649|OFFICE|212-854-4226
278996|SPANISH AND LATIN AMERICAN CULTURES|500|MS* 4-2597|219 Mlbk||OFFICE|212-854-2597
278997|SPECIAL EVENTS|500|MS* 4-8021|122 MCINTOSH||OFFICE|212-854-8021
278998|STUDENT GOVERNMENT|500|MS* 4-2126|116 McIntosh||OFFICE|212-854-2126
278999|STUDENT LIFE|500|MS* 4-3095|210 McIntosh||OFFICE|212-854-3095
279000|STUDENT MAIL SERVICES|500|MS* 4-2095|108 McIntosh||OFFICE|212-854-2095
279002|THEATRE|500|MS* 4-2080|507 Mlbk||OFFICE|212-854-2080
279005|TODDLER CENTER|500|MS* 4-8271|417 Mlbk||OFFICE|212-854-8271
279006|TRANSCRIPT SERVICE|500|MS* 4-7462|107 Mlbk||OFFICE|212-854-7462
279007|TWU LOCAL 264|500|MS* 4-2032|LOWER LEVEL BRNRD||OFFICE|212-854-2032
279008|UAW LOCAL 2110|500|MS* 4-9654|20 Mlbk||OFFICE|212-854-9654
279009|URBAN STUDIES|500|MS* 4-4073|418A MLBK||OFFICE|212-854-4073
279010|VICE PRESIDENT FOR DEVELOPMENT AND ALUMNAE AFFAIRS|500|MS* 4-2001|115 Mlbk||OFFICE|212-854-2001
279011|VICE PRESIDENT FOR  ADMINISTRATION|500|MS* 4-2003|103A MLBK||OFFICE|212-854-2003
279013|WOLLMAN LIBRARY|500|||||
279015|WOMEN, CENTER FOR RESEARCH ON|500|MS* 4-2067|101 Brnrd||OFFICE|212-854-2067
279016|WOMEN S STUDIES DEPARTMENT|500|MS* 4-2108|201 Brnrd||OFFICE|212-854-2108
279017|WRITING CENTER, JONG|500|MS* 4-8941|121 Reed||OFFICE|212-854-8941
279018|WRITING PROGRAM|500|MS* 4-2724|411B  BRNRD||OFFICE|212-854-2724
279025|ACCOUNTING, CASH AND INVESTMENT SERVICES|400|TC* 3016|175 GDODGE  (BOX 30)||OFFICE|212-678-3016
279031|ADULT EDUCATION GUIDED INTENSIVE STUDY  (AEGIS)|400|TC* 3760|201 Main (Box 50)||OFFICE|212-678-3760
279037|ALUMNI RELATIONS|400|TC* 3215|193 GDODGE (BOX 306)||OFFICE|212-678-3215
279055|ARTS AND HUMANITIES, DEPARTMENT OF|400|TC* 3799|334B  HMANN (BOX 104)||OFFICE|212-678-3799
279061|ASSOCIATE DEAN FOR ACADEMIC ADMINISTRATION|400|TC* 3052|113 MAIN (BOX 151)||OFFICE|212-678-3052
279065|AUDIOVISUAL SERVICES|400|TC* 3822|60 GDODGE  (BOX 130)||OFFICE|212-678-3822
279068|BIOBEHAVIORAL SCIENCES, DEPARTMENT OF|400|TC* 3895|1152B Thndk (Box 180)||OFFICE|212-678-3895
279071|BOOKSTORE|400|TC* 3920|1224 AMSTERDAM AVE (BOX 17)||OFFICE|212-678-3920
279079|BUDGET AND PLANNING|400|TC* 4179|175 GDodge (Box 30)||OFFICE|212-678-4179
279080|BURSAR S OFFICE (Student Accounts)|400|||||
279082|BUSINESS OFFICE (Controller's Office)|400|TC* 3016|175 GDODGE  (BOX 30)||OFFICE|212-678-3016
279085|CAFETERIA|400|TC* 3168|75 GDODGE (BOX 29)||OFFICE|212-678-3168
279092|CAPITAL PROJECTS AND CONSTRUCTION|400|TC* 3012|28 Main (Box 162)||OFFICE|212-678-3012
279093|CAREER SERVICES, OFFICE OF|400|TC* 3140|44 HMann (Box 161)||OFFICE|212-678-3140
279098|CENTER FOR EDUCATIONAL OUTREACH AND INNOVATION (CEO&I)|400|TC* 3987|107 Main (Box 132)||OFFICE|212-678-3987
279118|CENTER FOR OPPORTUNITY AND OUTCOMES|400|TC* 3076|650A Thndk (Box 223)||OFFICE|212-678-3076
279121|CENTER FOR TECHNOLOGY AND SCHOOL CHANGE|400|TC* 3773|501 AND 503 RUSSL (BOX 8)||OFFICE|212-678-3773
279122|CENTER FOR THE STUDY OF THE FAMILY AS EDUCATOR|400|TC* 3187|274 GDodge (Box 123)||OFFICE|212-678-3187
279151|COMPUTING AND INFORMATION SERVICES  (CIS)|400|TC* 3485|241 HMann (Box 43)||OFFICE|212-678-3485
279179|CONTROLLER'S OFFICE|400|TC* 3016|175 GDODGE (BOX 30)||OFFICE|212-678-3016
279190|COPYRIGHT PERMISSION SERVICES|400|TC* 3703|34 Main (Box 192)||OFFICE|212-678-3703
279191|COUNCIL FOR EXCEPTIONAL CHILDREN  (CEC)|400|TC* 3076|530H THNDK (BOX 223)||OFFICE|212-678-3076
279192|COUNSELING AND CLINICAL PSYCHOLOGY, DEPARTMENT OF|400|TC* 3257|428 HMann||OFFICE|212-678-3257
279195|COURSE PACKET PREPARATION|400||||OFFICE|212--678-3703
279201|CURRICULUM AND TEACHING,  DEPARTMENT OF|400|TC* 3765|306 Main (Box 31)||OFFICE|212-678-3765
279203|BUSINESS SERVICES|400|TC* 3055|134 THMPS (BOX 235)||OFFICE|212-678-3055
279206|DEAF AND HARD OF HEARING SERVICES|400|TC* 3853|164 THNDK (BOX 105)||OFFICE|212-678-3853
279208|ACADEMIC AFFAIRS AND DEAN OF THE COLLEGE|400|TC* 3050|122 Main (Box 54)||OFFICE|212-678-3050
279417|DEVELOPMENT AND EXTERNAL AFFAIRS, OFFICE OF|400|TC* 3231|193 GDodge (Box 306)||OFFICE|212-678-3231
279442|DISABILITIES, ACCESS AND SERVICES FOR INDIVIDUALS WITH|400|TC* 3689|166 THNDK (BOX 105)  V/TTY||OFFICE|212-678-3689
279445|DISTANCE LEARNING PROJECT|400|TC* 8182|505A RUSSL (BOX 164)||OFFICE|212-678-8182
279446|DOCTORAL STUDIES, OFFICE OF|400|TC* 4058|153 HMANN (BOX 172)||OFFICE|212-678-4058
279447|DOCUMENT SERVICES (WORD PROCESSING, DUPLICATING/COPYRIGHT)|400|TC* 3703|34 Main (Box 192)||OFFICE|212-678-3703
279450|DORIS DILLON CENTER TC INNOVATIONS, THE|400||307 FIFTH AVE., 4FL, NYC 10016 (TC BOX 194)||OFFICE|212-404-7821
279456|EARTH FRIENDS|400|TC* 3955|LITTLE COMMONS, HMANN BASEMENT  (BOX 188)||OFFICE|212-678-3955
279463|ELBENWOOD CENTER FOR THE STUDY OF THE  FAMILY AS EDUCATOR|400|TC* 3187|274A GDODGE (BOX 123)||OFFICE|212-678-3187
279465|EMERITI FACULTY INFORMATION|400|TC* 3991|122 MAIN (BOX 54)||OFFICE|212-678-3991
279468|EMPLOYEE ASSISTANCE PROGRAM  (EAP)|400||136 E57St (10022);||OFFICE|212-935-3030
279478|FACILITIES|400|TC* 3010|28 Main (Box 162)||OFFICE|212-678-3010
279495|VICE PRESIDENT FOR FINANCE AND ADMINISTRATION, OFFICE OF THE|400|TC* 3042|115 Main (Box 23)||OFFICE|212-678-3042
279511|GIFTEDNESS, PROGRAM IN|400|TC* 3801|307 MAIN (BOX 31)||OFFICE|212-678-3801
279513|GRANTS AND CONTRACTS ACCOUNTING|400|TC* 4112|422F Thmps (Box 21)||OFFICE|212-678-4112
279514|GRANTS AND SPONSORED PROGRAMS|400|TC* 4106|128 Main (Box 151)||OFFICE|212-678-4106
279518|GRADUATE WRITING CENTER|400|TC* 3789|46B HMANN ( BOX 88)||OFFICE|212-678-3789
279519|HEALTH AND BEHAVIOR STUDIES, DEPARTMENT OF|400|TC* 3964|531 Thndk (Box 114)||OFFICE|212-678-3964
279523|HEALTH PROMOTION, CENTER FOR|400|TC* 3964|531 THNDK (BOX 119)||OFFICE|212-678-3964
279524|HEALTH SERVICE, COLUMBIA UNIVERSITY|400|MS* 4-2284|JOHN JAY HALL 519 W114ST (BOX 519)||OFFICE|212-854-2284
279528|HEARING IMPAIRMENT, PROGRAM IN|400|TC* 3867|528 Thndk (Box 223)||OFFICE|212-678-3867
279530|HECHINGER INSTITUTE ON EDUCATION AND  THE MEDIA|400||525 W, 120TH STREET  (BOX 127)||OFFICE|212-851-1072
279531|HERITAGE SCHOOL PROJECT|400|TC* 3360|444I Macy (Box 78)||OFFICE|212-678-3360
279539|HOLLINGWORTH PRESCHOOL|400|TC* 4001|326 HMann (Box 170)||OFFICE|212-678-4001
279541|HOUSING, RESIDENCE LIFE, AND SECURITY|400|TC* 3235|1B  WHITT (BOX 312)||OFFICE|212-678-3235
279554|HUMAN DEVELOPMENT, DEPARTMENT OF|400|TC* 3882|453 GDodge (Box 118)||OFFICE|212-678-3882
279568|INSTITUTE FOR LEARNING TECHNOLOGIES  (ILT)|400|TC* 4000|322 Thmps (Box 144)||OFFICE|212-678-4000
279569|INSTITUTE FOR URBAN AND MINORITY EDUCATION  (IUME)|400|||||
279588|INSTITUTIONAL STUDIES, OFFICE OF|400|TC* 3706|423 Thmps (Box 151)||OFFICE|212-678-3706
279592|INSTRUCTIONAL MEDIA LAB|400|TC* 3559|265 Macy (Box 130)||OFFICE|212-678-3559
279595|INSTRUCTIONAL TECHNOLOGY AND MEDIA, PROGRAM IN|400|TC* 3344|322 Thmps (Box 8)||OFFICE|212-678-3344
279596|INTERNATIONAL AND TRANSCULTURAL STUDIES, DEPARTMENT OF|400|TC* 3947|357 MACY (BOX 211)||OFFICE|212-678-3947
279598|INTERNATIONAL CENTER FOR COOPERATION AND CONFLICT RESOLUTION  (ICCCR)|400||232 HMANN (BOX 84)||OFFICE|800-290-3664
279601|INTERNATIONAL EDUCATIONAL DEVELOPMENT|400|TC* 3184|374 GDODGE (BOX 55)||OFFICE|212-678-3184
279606|J. M. HUBER INSTITUTE FOR LEARNING IN ORGANIZATIONS|400|TC* 3366|203 Main (Box 187)||OFFICE|212-678-3366
279614|LIBRARIES, GOTTESMAN|400|TC* 3494|(Box 307)||OFFICE|212-678-3494
279655|LOST AND FOUND (Information Desk)|400|TC* 3335|1ST FL MAIN (BOX 225)||OFFICE|212-678-3335
279661|MAIL ROOM|400|TC* 3700|23  MAIN (BOX 198)||OFFICE|212-678-3700
279665|MATHEMATICS, SCIENCE, AND TECHNOLOGY, DEPARTMENT OF|400|TC* 3405|321 Thmps (Box 19)||OFFICE|212-678-3405
279668|MEDIA SERVICES|400|TC* 3822|60 GDODGE (BOX 130)||OFFICE|212-678-3822
279669|METROPOLITAN SCHOOL STUDY COUNCIL|400|TC* 3163|959 THNDK (BOX 12)||OFFICE|212-678-3163
279679|MUSIC AND MUSIC EDUCATION, PROGRAM IN|400|TC* 3283|520 HMann (Box 139)||OFFICE|212-678-3283
279680|MYSAK, EDWARD D., SPEECH AND HEARING CLINIC|400|TC* 3409|169 Macy (Box 191)||OFFICE|212-678-3409
279681|NATIONAL CENTER FOR RESTRUCTURING EDUCATION, SCHOOLS, AND TEACHING  (NCREST)|400|TC* 3432|411 Main (Box 110)||OFFICE|212-678-3432
279691|NURSE EXECUTIVES, PROGRAM FOR|400|TC* 3421|201 Main (Box 150)||OFFICE|212-678-3421
279698|ORGANIZATION AND LEADERSHIP,  DEPARTMENT OF|400|TC* 3258|212 MAIN,  STE A   (BOX 175)||OFFICE|212-678-3258
279701|PAYROLL (BUSINESS OFFICE)|400|TC* 3047|134 Thmps (Box 235)||OFFICE|212-678-3047
279702|PEACE CORPS FELLOW PROGRAM|400|TC* 4080|5L Whitt (Box 90)||OFFICE|212-678-4080
279703|PEACE EDUCATION, CENTER ON|400|TC* 8116|278  GDODGE (BOX 171)||OFFICE|212-678-8116
279706|PHILOSOPHY AND EDUCATION, PROGRAM IN|400|MS* 4138|334 HMann (Box 204)||OFFICE|212-678-4138
279716|PHYSICAL EDUCATION, PROGRAM IN|400|TC* 3324|1056 THNDK (BOX 126)||OFFICE|212-678-3324
279721|PRESERVICE PROGRAM|400|TC* 3695|308C MAIN (BOX 31)||OFFICE|212-678-3695
279723|PRESIDENT OF THE COLLEGE|400|TC* 3131|124 Main (Box 163)||OFFICE|212-678-3131
279743|PURCHASING AND ADMINISTRATIVE SERVICES|400|TC* 3136|29 MAIN (BOX 198)||OFFICE|212-678-3136
279754|REGISTRAR'S OFFICE|400|TC* 4050|152 HMann (Box 311)||OFFICE|212-678-4050
279774|RISK MANAGEMENT|400|TC* 8164|28 MAIN (BOX 48)||OFFICE|212-678-8164
279790|SECURITY|400|TC* 3098|106  WHITT (BOX 225)||OFFICE|212-678-3098
279795|SHIPPING AND RECEIVING|400|TC* 3721|502 W 121 St (Box 198)||OFFICE|212-678-3721
279806|SPECIAL EDUCATION|400|TC* 3880|528 THNDK (BOX 223)||OFFICE|212-678-3880
279810|SPONSORED PROGRAMS, OFFICE OF|400|TC* 4105|422 Thmps (Box 151)||OFFICE|212-678-4105
279817|STRATEGIC PLANNING OFFICE|400|TC* 3314|178 GDODGE (BOX 306)||OFFICE|212-678-3314
279818|STUDENT ACCOUNTS, OFFICE OF|400|TC* 3056|133 Thmps (Box 305)||OFFICE|212-678-3056
279819|STUDENT ACTIVITIES AND PROGRAMS, OFFICE OF|400|TC* 3690|161 THNDK (BOX 42)||OFFICE|212-678-3690
279845|STUDIES IN ART EDUCATION|400|TC* 4082|444E MACY (BOX 78)||OFFICE|212-678-4082
279852|TEACHER EDUCATION AND SCHOOL-BASED SUPPORT|400|TC* 3502|4FL RUSSL  (BOX 97)||OFFICE|212-678-3502
279853|TEACHER OPPORTUNITY CORPS|400|TC* 3466|5L Whitt (Box 97)||OFFICE|212-678-3466
279854|TEACHERS COLLEGE PRESS|400|TC* 3929|1234 Amsterdam Ave (Box 303)||OFFICE|212-678-3929
279855|TEACHERS COLLEGE RECORD|400|TC* 3774|282 GDODGE (BOX 103)||OFFICE|212-678-3774
279857|TEACHING ENGLISH TO SPEAKERS OF OTHER  LANGUAGES  (TESOL)|400|TC* 3795|316B MAIN (BOX 66)||OFFICE|212-678-3795
279862|UNION LOCAL #707|400|TC* 3014|31 MAIN||OFFICE|212-678-3014
279863|TELECOMMUNICATIONS, OFFICE OF|400|TC* 3456|54 THNDK (BOX 108)||OFFICE|212-678-3456
279874|UNION LOCAL 32 B/J|400|TC* 3014|31 Main||OFFICE|212-678-3014
279875|UNION 2110|400|TC* 4158|31 Main||OFFICE|212-678-4158
279876|VICE PRESIDENT FOR DEVELOPMENT AND EXTERNAL AFFAIRS|400|TC* 3231|193 GDodge (Box 306)||OFFICE|212-678-3231
279878|VIDEO CONFERENCING INFORMATION|400|TC* 3822|||OFFICE|212-678-3822
279880|VIDEO SERVICES INFORMATION|400|TC* 3359|202 MACY (BOX 130||OFFICE|212-678-3359
279883|WINTER ROUND TABLE|400|TC* 4111|422A  (BOX 102)||OFFICE|212-678-4111
279887|WORKSHOP INFORMATION|400|TC* 3302|234 HMANN (BOX 43)||OFFICE|212-678-3302
279973|KRAFT CENTER FOR JEWISH LIFE|600|MS* 4-5111|606 W 115 ST||OFFICE|212-854-5111
281571|COURSE AND GRADE INQUIRY SYSTEM|600||||OFFICE|212-854-7373
281573|TELEPHONE REGISTRATION SYSTEM|600||||OFFICE|212-854-8282
281575|LERNER HALL HOSPITALITY DESK|600|||||212-854-9067
283119|THE SCHOOL AT COLUMBIA UNIVERSITY|600|MS*1-4215|556 W 110 ST|4344|OFFICE|212-851-4215
317988|ACADEMIC SUCCESS PROGRAMS/OPUS (CC/SEAS)|600|MS* 4-3514|103 FRNLD;|4747|OFFICE|212-854-3514
326974|FEDERAL CREDIT UNION|600||||OFFICE|212-854-8228
326976|BRAZILIAN STUDIES, CENTER FOR|600|MS* 4-4644|828B INTAFF|3323|OFFICE|212-854-4644
326978|CENTER FOR BRAZILIAN STUDIES|600|MS* 4-4644|828B INTAFF|3323|OFFICE|212-854-4644
326980|CENTER FOR GLOBAL HEALTH AND ECONOMIC DEVELOPMENT (CGHED)|600|MS* 4-2462|HOGAN 100 LEVEL|3277|OFFICE|212-854-2462
326982|CENTER FOR GLOBALIZATION AND SUSTAINABLE DEVELOPMENT (CGSD)|600|MS* 4-3615|HOGAN, 100 LEVEL|3277|OFFICE|212-854-3615
327121|INFERTILITY|600||1790BWAY 2FL (10019)||OFFICE|646-756-8282
327123|MAHONEY CENTER FOR MIND AND BRAIN|600|EXT. 101|722 W168ST, KOLB ANNEX, RM 561||OFFICE|212-543-6931
327757|WASTE REMOVAL|600|MS* 4-8256|||OFFICE|212-854-8256
328096|SCHOLARS AND FELLOWSHIPS OFFICE (CC)|600|MS* 4-5895|401 LERNER|2607|OFFICE|212-854-5895
329316|CENTER FOR BIOETHICS|600||630 W168ST, RMS 3-470  MAILING 1051 RVSDR (UNIT 25||OFFICE|212-342-0452
330232|IRB (INSTITUTIONAL REVIEW BOARD) MORNINGSIDE|600||475 RIVERSIDE DR. ROOM 522||OFFICE|212-870-3585
331116|SENIOR EXECUTIVE VICE PRESIDENT OF THE UNIVERSITY|600|MS* 4-9967|311 LOW|4342|OFFICE|212-854-9967
331121|SCIENCE AND TECHNOLOGY VENTURES|600|||||
331153|RESIDENTIAL PROGRAMS, OFFICE OF (CC)|600|MS* 4-6805|101 CRMAN|4205|OFFICE|212-854-6805
331783|KECK CENTER FOR COGNITION AND PLASTICITY|600||722 W168ST KOLB ANNEX, RM 561, EXT.101||OFFICE|543-6931
331791|RESEARCH DEVELOPMENT OFFICE (RDO)|600|MS* 4-0742|811 INTAFF|3355|OFFICE|212-854-0742
331795|STUDENT AFFAIRS OFFICE, CONTINUING EDUCATION|600|MS* 4-9666|203 LWSN|4119|OFFICE|212-854-9666
332467|INTERNATIONAL SERVICES|400|TC* 3939|163 THNDK (BOX 308)||OFFICE|212-678-3939
335644|EAST ASIAN INSTITUTE, WEATHERHEAD|600|MS* 4-2592|914 INTAFF:|3333|OFFICE|212-854-2592
383829|ACADEMIC RESOURCE CENTER (ARC)|600|MS* 4-4097|308 LWSN;|4106|OFFICE|212-854-4097
384726|BIOMEDICAL INFORMATICS, DEPARTMENT OF|600|MC* 5-5780|622 W168ST, VC5||OFFICE|212-305-5780
384730|CENTER FOR COMPUTATIONAL LEARNING SYSTEMS|600|IC* 1280|850 INTERCHURCH|7717|OFFICE|212-870-1280
384936|COLUMBIA BIOLOGICAL SOCIETY|600|MS* 4-4909|505 LERNER|2602|OFFICE|212-854-4909
384938|COLUMBIA-CHINA BUSINESS ASSOCIATION (CCBA)|600|MS* 4-4909|505 LERNER|2602|OFFICE|212-854-4909
384944|COLUMBIA COMMUNITY SERVCE, INC.|600|MS* 4-4289|302 LOW|4319|OFFICE|212-854-4289
384945|COLUMBIA INNOVATION ENTERPRISES, FINANCIAL AFFAIRS|600|MS* 1-1675|475 RVSDDR, STE 840|7740|OFFICE|212-851-1675
384947|INVESTMENT MANAGEMENT COMPANY|600|MS*1- 2030|405 LEXINGTON AVE.,63FL ,10174|7715|OFFICE|212-851-2030
387163|COLUMBIA UNIVERSITY FILM PRODUCTIONS (CUFP OR CUPDC)|600|MS* 4-4909|505 LERNER|2602|OFFICE|212-854-4909
387256|COLUMBIA TUTORING AND TRANSLATING AGENCY|600|MS* 4-4888|ECAMPUS|5727|OFFICE|212-854-4888
387257|COMMISSION ON ELECTIONS, NOMINATIONS AND APPOINTMENTS (CENA)|600|MS* 4-4909|505 LERNER|2602|OFFICE|212-854-4909
387259|COMMUNICATIONS AND EXTERNAL AFFAIRS, VICE PRESIDENT FOR|600|MS* 4-9962|308 LOW|4342|OFFICE|212-854-9962
387393|COMPUTATIONAL LEARNING SYSTEMS, CENTER FOR|600|IC* 1280|850 INTERCHURCH|7717|OFFICE|212-870-1280
387395|CONSTRUCTION COORDINATION, DEPARTMENT OF|600|MS* 4-1833|B230 ECAMPUS|3407|OFFICE|212-854-1833
387396|CONTEMPORARY BLACK HISTORY, CENTER FOR (CCBN)|600|MS* 4-1489|760 SCHRMEXT|5512|OFFICE|212-854-1489
387398|CONTEMPORARY MUSIC, FRITZ REINER CENTER FOR (SCHOOL OF THE ARTS)|600|MS* 4-1295|602 DODGE|1824|OFFICE|212-854-1295
387400|CORPORATE AND FOUNDATION RELATIONS|600|IC* 2253|964 INTERCHURCH|7720|OFFICE|212-870-2253
388415|ENVIRONMENTAL SCIENCE AND POLICY, MASTER OF PUBLIC ADMINISTRATION IN|600|MS* 4-3142|1408 INTAFF|3323|OFFICE|212-854-3142
388418|EXECUTIVE VICE PRESIDENT FOR RESEARCH|600|MS* 4-1656|313  LOW|4310|OFFICE|212-854-1656
389287|GOVERNMENT AND COMMUNITY AFFAIRS, EXECUTIVE VICE PRESIDENT FOR|600|MS* 4-2871|313 LOW|4329|OFFICE|212-854-2871
389289|GROUNDSKEEPING|600|MS* 4-3389|B230 ECAMPUS|3401|OFFICE|212-854-3389
389297|HEALTH SCIENCES HOUSING ASSIGNMENT OFFICE|600||BARD||OFFICE|212-304-7000
389729|HOUSING AND DINING SERVICES|600||118 HRTLY|3003|FAX|212-678-5224
389761|HOUSING SERVICES, OFFICE OF|600||50 HAVEN AVE||OFFICE|212-304-7000
390031|IMMIGRATION, ETHNICITY, AND RACE, PROJECT ON|600|MS* 4-7530|509C INTAFF|3355|OFFICE|212-854-7530
390033|INNOVATION ENTERPRISES, FINANCIAL AFFAIRS, COLUMBIA|600|MS* 1-1675|475 RVSDDR, STE 840|7740|OFFICE|212-851-1675
390041|CENTER FOR CONTEMPORARY BLACK HISTORY (CCBH)|600|MS* 4-1489|760 SCHRMEXT|5512|OFFICE|212-854-1489
390422|LABYRINTH BOOKS|600||536 W112ST (10025)||OFFICE|212-865-1588
390449|LINKING LIVES HEALTH EDUCATION PROGRAM (SSW)|600||1255 AMST AV, RM 735||OFFICE|212-851-1655
390641|PUBLIC SAFETY, OFFICE OF (formerly Security)|600|||||
390969|VIDEO NETWORK, COLUMBIA|600|MS* 4-6447|530 SWMD|4719|OFFICE|212-854-6447
391323|NOTARY PUBLIC|600|MS* 4-6514|213 LOW LIBRARY||OFFICE|212-854-6514
391326|ORANGE REGIONAL MEDICAL CENTER|600||60 PROSPECT AV MIDDLETOWN, NY 10940||OFFICE|845-343-2424
391358|RESEARCH, EXECUTIVE VICE PRESIDENT FOR|600|MS* 4-1656|305 LOW|431O|OFFICE|212-854-1656
391360|TROPICAL AGRICULTURE PROGRAMS|600||LAMONT HALL LMNT-DOH, 2G PALISADES NY 10964||OFFICE|845-365-8322
392368|CENTER FOR CHILDREN IN POVERTY (PUBLIC HEALTH), NATIONAL|600||215 W125ST 3FL||OFFICE|646-284-9600
392375|COLUMBIA COLLEGE STUDENT COUNCIL (CCSC)|600|MS* 4-4909|505 LERNER|2602|OFFICE|212854-4909
392377|COLUMBIA WOMEN'S BUSINESS SOCIETY (CWBS)|600|MS* 4-4909|505 LERNER|2602|OFFICE|212-854-4909
394589|PARKING|600|MS* 4-9455|400 W 119 ST|8801|OFFICE|212-854-9455
396354|COLUMBIA COOPERATIVE AGING PROGRAM (CCAP)|600||3FW-038 ALLEN||OFFICE|212-932-4909
403685|PHOTOGRAPHY INSTITUTE, THE (TPI)|600|MS* 4-5688|WATSON HALL, 612 W. 115 ST #109|6001|OFFICE|212-854-5688
409435|ELEMENTARY SCHOOLS|600|MS* 1-4215|556 W110ST|9601|OFFICE|212-851-4215
409949|STUDENT ACCOUNTS|600||||OFFICE|212-854-4206
455886|COLUMBIA ANXIETY AND TRAUMATIC STRESS PROGRAM|600||1775 B'WAY, SUITE 601, NEW YORK, NY 10019||OFFICE|212-246-5744
460715|ARNOT HEALTH|600||600 ROE AVE, ELMIRA, NY 14905||OFFICE|607-737-4100
460724|INSTITUTE FOR CANCER GENETICS|600|MS* 1-5273|303 RBERRIE||OFFICE|212-851-5273
460734|BUSINESS SERVICES|600|||||
460737|CANADIAN CULTURE CLUB (CC)|600|MS* 4-4909|505 LERNER|2602|OFFICE|212-854-4909
460904|CENTER ON MEDICINE AS A PROFESSION|600|MC* 5-0421|630 168ST P&S BOX 11||OFFICE|212-305-0421
460929|COLUMBIA INVESTMENT MANAGEMENT COMPANY|600|MS* 1-2030|405 LEXINGTON AV 63RD FL 10174|7715|OFFICE|212-851-2030
460964|COLUMBIA JOURNAL OF LITERARY CRITICISM|600|MS* 4-4909|505 LERNER HALL|2602|OFFICE|212-854-4909
460969|COLUMBIA TRANSFER ALLIANCE (CC)|600|MS* 4-4909|505 LERNER|2602|OFFICE|212-854-4909
460973|COLUMBIA UNIVERSITY MEDICAL CENTER|600|MC* 5-3592|630 W 168ST, P&S2-401||OFFICE|212-305-3592
460976|COLUMBIA UNIVERSITY PSYCHOLOGY SOCIETY (CC)|600|MS*4-4909|505 LERNER|2602|OFFICE|212-852-4909
461215|MULTICULTURAL AFFAIRS|600|||||
461242|PEOPLESOFT ERP|600|MS*1-2915|330 FIFTH AVE, 11FL (10001)|4323|OFFICE|212-851-2915
461247|KAVIL INSTITUTE FOR BRAIN SCIENCES|600|||||
461319|EVENING EXTENSION PROGRAM|600|MS*4-9666|203 LWSN|4119|OFFICE|212-854--9666
461320|COLUMBIA ALUMNI CENTER|600|MS* 1-7800|622 W 113 ST. NY, NY 10025|4520|OFFICE|212-851-7800
461338|FIBROID CENTER OF NEW YORK|600|MC* 5-1107|161 FTWSH AV, STE 447||OFFICE|212-305-1107
461341|ISABELLA GERIATRIC CENTER|600||515 AUDUBON AVE (10040)||OFFICE|212-342-9200
461342|NORTHERN WESTCHESTER HOSPITAL|600||400 E MAIN ST, MOUNT KISCO, NY 10549||OFFICE|914-666-1200
461343|RESPONSIBLE CONDUCT OF RESEARCH|600|||||
461366|EXECUTIVE VICE PRESIDENT FOR HEALTH AND BIOMEDICAL SCIENCES|600|MC*5-3592|630 W168ST ( P & S 2-401 )||OFFICE|212-305-3592
461371|EXECUTIVE VICE PRESIDENT FOR COMMUNICATIONS AND EXTERNAL AFFAIRS|600|MS* 4-9962|308 LOW|4342|OFFICE|212-854-9962
461376|FAMILY ANNEX, THE|600||560 W116ST||OFFICE|212-749-3271
461381|EROUPE, INSTITUTE FOR THE STUDY OF|600|MS* 4-4618|1227 INTAFF|3355|OFFICE|212-854-4618
471484|INSIDE NEW YORK (STUDENT ENTERPRISES)|600|MS* 4-2804|ECAMPUS|5727|OFFICE|212-854-2804
475965|WOMEN'S MINIMUM ACCESS SURGERY|600|MC* 5-1107|161 FTWAHAV, STE 447||OFFICE|212-305-1107
475980|UNIVERSITY EVENT MANAGEMENT (LERNER HALL)|600|MS* 4-5798|7FL LERNER|2603|OFFICE|212-854-5798
476253|LOUIS ARMSTRONG JAZZ PERFORMANCE|600|MS* 4-9862|816D DODGE|1825|OFFICE|212-854-9862
